gender;education type;locality;religion;how_often;generation;partner;marriage;break;divorce;child;sep_from_par;work;education;partner marriage;partner break;partner divorce;partner education;partner work;partner separation from parents;partner child;marriage break;marriage divorce;marriage education;marriage work;marriage separation from parents;marriage child;break divorce;break education;break work;break separation from parents;break child;divorce education;divorce work;divorce separation from parents;divorce child;education work;education separation from parents;education child;work separation from parents;work child;separation from parents child;last_ev
m;professional;city;yes;sev_a_year;9g;;264;;;;244;263;243;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;child
f;general;city;yes;never;5g;210;225;;;225;212;309;;<;<;<;<;<;<;<;<;<;<;<;>;=;n;n;>;>;>;n;>;>;>;>;>;>;>;>;<;education
f;professional;city;yes;sev_a_year;6g;;243;;;329;230;209;262;>;n;n;>;>;>;>;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;div
m;higher;city;no;never;7g;;300;;;;217;277;;>;n;n;n;>;>;n;<;<;<;>;>;<;n;n;>;>;n;n;>;>;n;>;>;n;>;<;<;education
f;general;city;no;sev_a_week;3g;;247;;;255;203;203;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;=;<;<;education
f;higher;city;yes;never;8g;;233;;;238;233;215;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;city;yes;sev_a_year;9g;;270;;;289;270;;268;>;n;n;>;n;>;>;<;<;>;<;=;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;work
f;professional;city;no;sev_a_week;7g;256;266;287;;286;213;237;235;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;<;>;<;>;<;<;div
f;professional;city;yes;never;5g;;248;;;;182;238;238;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;=;>;<;>;<;<;child
f;general;city;yes;min_once_a_month;5g;;282;;;;194;194;230;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;=;<;<;child
f;professional;city;yes;sev_a_year;5g;;240;;450;248;190;192;247;>;n;>;>;>;>;>;<;<;<;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;>;<;<;partner
f;general;city;yes;never;2g;;244;;;262;205;206;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
f;professional;city;yes;sev_a_year;9g;194;205;345;;195;288;261;298;<;<;<;<;<;<;<;<;<;<;<;<;>;<;>;>;>;>;>;>;>;>;>;>;>;<;>;>;div
m;general;city;yes;sev_a_year;4g;;;;;277;183;193;229;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;<;>;<;<;partner
m;general;city;yes;sev_a_year;5g;;318;;;335;;199;210;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
f;general;city;yes;sev_a_year;1g;;263;;;;239;264;261;>;n;n;>;>;>;n;<;<;>;<;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;higher;city;yes;sev_a_year;10g;267;272;287;287;;275;217;;<;<;<;<;>;<;<;<;<;<;>;<;<;=;<;>;>;<;<;>;>;<;>;>;n;<;<;<;education
f;professional;city;yes;sev_a_year;9g;;228;;;;;228;213;>;n;n;>;>;n;n;<;<;>;=;<;<;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;child
m;general;city;yes;sev_a_year;7g;;295;;;;333;185;208;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
f;professional;city;yes;sev_a_year;10g;;260;;;271;;224;221;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
f;general;city;yes;sev_a_year;7g;;224;;;275;224;;207;>;n;n;>;n;>;>;<;<;>;<;=;<;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;work
f;higher;city;yes;never;2g;;275;;;284;285;;286;>;n;n;>;n;>;>;<;<;<;<;<;<;n;>;n;>;>;>;n;>;>;<;>;>;>;>;>;work
m;professional;city;yes;never;2g;;;;;263;265;217;289;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;>;>;<;<;>;marriage
m;higher;city;yes;sev_a_year;5g;271;276;;;;227;212;285;<;<;<;<;>;>;<;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
f;general;city;yes;sev_a_year;6g;;221;;;234;221;;242;>;n;n;>;n;>;>;<;<;<;<;=;<;n;>;n;>;>;>;n;>;>;<;>;>;>;>;<;work
m;professional;city;yes;sev_a_year;10g;309;311;;;;232;213;212;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;higher;city;yes;sev_a_year;11g;;;;;;;;243;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;work
f;professional;city;yes;sev_a_year;3g;;206;;;;209;209;204;>;n;n;>;>;>;n;<;<;>;<;<;<;n;>;>;>;n;>;>;>;n;<;<;<;=;<;<;child
f;professional;city;yes;sev_a_year;9g;;228;;;;218;210;233;>;n;n;>;>;>;n;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
m;higher;city;yes;sev_a_year;7g;;262;;;275;239;299;297;>;n;n;>;>;>;>;<;<;<;<;>;<;n;>;>;>;>;>;>;>;>;<;>;>;>;>;<;div
m;higher;city;yes;sev_a_year;8g;;292;;;;270;258;339;>;n;n;>;>;>;n;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
f;professional;city;yes;min_once_a_month;10g;;212;;;291;212;247;222;>;n;n;>;>;>;>;<;<;<;<;=;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;div
f;general;city;yes;min_once_a_month;11g;;;;;;250;;132;n;n;n;>;n;>;n;n;n;>;n;>;n;n;>;n;>;n;>;n;>;n;<;<;<;>;n;<;child
m;professional;city;yes;sev_a_year;10g;256;257;;;;224;241;211;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;child
f;higher;city;yes;never;1g;;256;;;;214;251;272;>;n;n;>;>;>;n;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;child
f;professional;city;yes;sev_a_week;10g;274;277;;;315;176;237;236;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;br
f;professional;city;yes;never;8g;;217;;;219;155;215;213;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;partner
f;general;city;yes;never;3g;;226;;;;232;194;205;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
f;professional;city;yes;sev_a_year;6g;337;351;;;359;207;245;240;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;br
f;general;city;yes;never;1g;;231;;;;231;200;155;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;city;yes;sev_a_year;4g;;248;;;;216;228;226;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;general;city;yes;sev_a_year;4g;220;225;581;;224;290;205;193;<;<;<;>;>;<;<;<;<;>;>;<;>;<;>;>;>;>;>;>;>;>;<;<;<;<;<;>;div
f;general;city;no;never;4g;;242;;580;284;398;297;231;>;n;>;>;>;>;>;<;<;>;<;<;<;>;>;>;>;>;>;>;>;>;<;<;<;<;>;>;partner
m;general;city;yes;never;5g;;251;;;;222;248;203;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;child
m;general;city;yes;never;2g;;579;;;;215;288;239;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;city;yes;sev_a_year;7g;;345;;;;345;200;235;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;city;yes;never;10g;;;;;;;;232;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;work
f;higher;city;yes;sev_a_year;6g;249;295;435;395;;221;231;;<;<;<;<;>;>;<;<;<;<;>;>;<;>;<;>;>;<;<;>;>;<;>;>;n;>;<;<;education
f;professional;city;yes;min_once_a_month;7g;214;216;271;273;224;;207;204;<;<;<;>;>;<;<;<;<;>;>;<;<;<;>;>;<;>;>;>;<;>;<;<;<;<;<;>;sep
f;professional;city;yes;sev_a_year;3g;326;290;353;325;304;210;210;;>;<;>;<;>;>;>;<;<;<;>;>;<;>;<;>;>;>;<;>;>;>;>;>;>;=;<;<;education
m;professional;city;yes;never;6g;;243;;;;243;216;216;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;=;<;<;<;<;<;child
f;professional;city;no;sev_a_week;3g;390;262;;388;275;203;212;426;>;<;>;<;>;>;>;<;<;<;>;>;<;>;>;>;>;>;<;>;>;>;>;>;>;>;<;<;br
m;professional;city;no;never;8g;220;;233;;;209;;221;<;<;<;<;<;>;<;>;n;>;n;>;n;<;>;<;>;<;>;n;>;n;<;>;<;>;n;<;work
f;higher;city;yes;never;10g;;;;;;206;;;n;n;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;>;n;>;n;<;education
f;higher;city;yes;sev_a_year;2g;608;326;;;329;213;311;309;>;<;<;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;>;<;>;<;<;br
f;general;village;yes;never;9g;203;217;;;209;203;;187;<;<;<;>;<;=;<;<;<;>;<;>;>;n;>;n;>;>;>;n;>;>;<;<;<;>;>;<;work
f;higher;village;yes;sev_a_year;3g;;261;;;276;261;205;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;general;village;yes;never;2g;241;250;;;250;241;205;;<;<;<;<;>;=;<;<;<;<;>;>;=;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
f;general;village;yes;min_once_a_month;2g;316;345;;;340;316;197;207;<;<;<;>;>;=;<;<;<;>;>;>;>;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;br
f;higher;village;yes;sev_a_year;9g;247;;288;;258;211;276;268;<;<;<;<;<;>;<;>;n;>;>;>;>;<;>;>;>;>;>;>;>;>;<;>;>;>;>;<;marriage
f;professional;village;yes;never;2g;273;276;;;284;331;268;267;<;<;<;>;>;<;<;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;br
f;professional;village;yes;sev_a_year;2g;;217;;;226;255;264;348;>;n;n;>;>;>;>;<;<;<;<;<;<;n;>;>;>;>;>;>;>;>;>;>;>;>;>;>;div
f;higher;village;yes;sev_a_year;8g;;263;;;;202;264;261;>;n;n;>;>;>;n;<;<;>;<;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;general;village;yes;never;2g;313;;;;332;411;299;311;<;<;<;>;>;<;<;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;>;<;<;<;<;>;br
f;professional;village;yes;sev_a_year;6g;355;252;367;;;;227;226;>;<;<;>;>;<;<;<;<;>;>;<;<;<;>;>;<;<;>;>;n;n;<;<;<;<;<;n;sep
f;professional;village;yes;sev_a_year;7g;;260;;;;233;234;233;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;=;<;>;<;<;child
f;professional;village;yes;sev_a_year;4g;325;245;;;266;233;214;214;>;<;<;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;=;<;<;<;<;<;div
f;general;village;yes;sev_a_year;10g;;213;;;245;;282;212;>;n;n;>;>;n;>;<;<;>;<;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;>;>;partner
m;professional;village;yes;sev_a_year;4g;;314;;;329;314;222;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;general;village;yes;sev_a_year;3g;263;270;;;268;;209;222;<;<;<;>;>;<;<;<;<;>;>;<;>;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
f;higher;village;yes;sev_a_year;7g;;240;;;250;240;;;>;n;n;n;n;>;>;<;<;<;<;=;<;n;n;n;>;>;n;n;>;>;n;>;>;>;>;<;education
m;professional;village;yes;sev_a_year;6g;;275;;;;218;264;262;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;higher;village;yes;never;10g;;;;;;;;264;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;n;<;<;<;n;n;n;work
f;professional;village;yes;sev_a_year;8g;;237;;;256;212;234;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
f;general;village;yes;never;7g;;279;;;;279;209;212;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
m;professional;village;yes;never;10g;;241;;;252;;204;;>;n;n;n;>;n;>;<;<;<;>;<;<;n;n;>;n;>;n;>;n;>;>;n;>;<;<;>;education
m;professional;village;yes;never;2g;328;331;467;;;229;188;272;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;<;>;>;>;n;>;>;<;<;<;<;div
f;professional;village;yes;sev_a_year;6g;;247;;;;213;247;246;>;n;n;>;>;>;n;<;<;>;=;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;village;yes;sev_a_year;2g;;300;;;313;;211;235;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
f;general;village;yes;min_once_a_month;2g;;204;;;;204;164;165;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
f;general;village;no;sev_a_week;7g;;277;;;288;277;191;238;>;n;n;>;>;>;>;<;<;>;>;=;<;n;>;>;>;>;>;>;>;>;>;<;<;<;<;<;div
m;professional;village;no;never;7g;;264;;;284;;236;235;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
f;higher;village;yes;sev_a_year;11g;;269;;304;279;;305;266;>;n;>;>;>;n;>;<;<;>;<;<;<;>;>;>;n;>;>;<;<;>;<;<;<;<;>;>;sep
f;general;village;yes;never;5g;266;268;;;277;208;225;;<;<;<;<;>;>;<;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;professional;village;no;never;5g;;302;;;308;220;216;216;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;=;<;<;<;<;<;div
f;professional;village;no;sev_a_week;6g;;226;;269;237;;219;219;>;n;>;>;>;n;>;<;<;>;>;<;<;>;>;>;n;>;>;>;<;>;=;<;<;<;<;>;sep
f;general;village;yes;min_once_a_month;1g;;289;;;306;;122;167;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
f;general;village;yes;sev_a_year;6g;262;268;;;270;;237;241;<;<;<;>;>;<;<;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
m;professional;village;yes;sev_a_year;2g;;279;;;303;196;200;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;professional;village;yes;once_a_week;8g;322;;;;310;230;254;228;<;<;<;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;>;<;<;marriage
m;general;village;yes;sev_a_year;3g;;343;;;372;;188;197;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
m;professional;village;yes;sev_a_year;8g;285;286;;;;219;236;228;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;higher;village;yes;never;8g;;284;;;;211;272;270;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;professional;village;yes;never;11g;;234;;;243;234;234;;>;n;n;n;>;>;>;<;<;<;=;=;<;n;n;>;>;>;n;>;>;>;>;>;>;=;<;<;education
f;professional;village;yes;sev_a_year;7g;;215;;;;215;207;202;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;village;yes;once_a_week;2g;227;;231;;239;228;212;222;<;<;<;>;>;<;<;>;n;>;>;>;>;<;>;>;>;<;>;>;>;>;>;<;<;<;<;<;marriage
f;higher;village;yes;sev_a_year;9g;;248;;;287;248;247;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
m;professional;village;yes;sev_a_year;5g;277;305;;;303;;210;210;<;<;<;>;>;<;<;<;<;>;>;<;>;n;>;>;n;>;>;>;n;>;=;<;<;<;<;>;sep
f;professional;village;yes;sev_a_year;2g;380;428;;;;310;311;312;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;br
m;professional;village;yes;never;4g;;249;;;275;224;204;;>;n;n;n;>;>;>;<;<;<;>;>;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
f;professional;village;yes;once_a_week;5g;;248;;;259;292;208;207;>;n;n;>;>;>;>;<;<;>;>;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;div
m;general;village;yes;sev_a_year;2g;;273;;;278;;162;236;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
f;higher;village;yes;sev_a_year;9g;;;;;;;234;292;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;n;>;<;<;<;<;n;sep
f;professional;village;yes;sev_a_year;9g;;242;;;;242;226;223;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;village;yes;never;1g;;253;;;261;;141;203;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
f;higher;village;no;never;11g;;254;;;262;254;248;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
f;professional;village;yes;sev_a_year;6g;;320;;;;320;217;269;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
f;professional;village;yes;sev_a_year;9g;270;282;;;289;;211;233;<;<;<;>;>;<;<;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
f;professional;village;yes;never;6g;;300;;;;243;229;227;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;general;village;yes;never;2g;521;239;;325;248;239;221;224;>;<;>;>;>;>;>;<;<;>;>;=;<;>;>;>;>;>;>;>;>;>;>;<;<;<;<;<;br
f;professional;village;yes;sev_a_year;7g;319;322;;;;192;216;214;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
f;professional;village;yes;sev_a_year;4g;231;232;;;;203;225;225;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;=;>;<;>;<;<;child
f;professional;village;yes;sev_a_year;6g;;244;;;251;;211;223;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;>;<;<;<;<;>;sep
f;professional;village;yes;sev_a_year;2g;;240;;;;240;240;239;>;n;n;>;>;>;n;<;<;>;=;=;<;n;>;>;>;n;>;>;>;n;<;<;<;=;<;<;child
f;general;village;yes;never;6g;;252;;265;;252;252;224;>;n;>;>;>;>;n;<;<;>;=;=;<;>;>;>;>;n;>;>;>;<;<;<;<;=;<;<;partner
m;general;village;yes;never;2g;279;298;;;298;;191;314;<;<;<;<;>;<;<;<;<;<;>;<;=;n;>;>;n;>;>;>;n;>;>;<;>;<;<;>;sep
f;professional;village;yes;sev_a_year;5g;;236;;;247;232;232;231;>;n;n;>;>;>;>;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;=;<;<;div
m;professional;village;yes;never;6g;;248;;;257;280;;289;>;n;n;>;n;>;>;<;<;<;<;<;<;n;>;n;>;>;>;n;>;>;<;>;>;>;>;>;work
m;professional;village;yes;never;10g;;;;;;;203;;n;n;n;n;>;n;n;n;n;n;>;n;n;n;n;>;n;n;n;>;n;n;>;n;n;<;<;n;education
m;professional;village;yes;sev_a_year;10g;262;270;277;277;279;224;;194;<;<;<;>;<;>;<;<;<;>;<;>;<;=;>;<;>;<;>;<;>;<;<;<;<;>;>;<;work
f;professional;village;yes;never;4g;;216;;;234;217;294;;>;n;n;n;>;>;>;<;<;<;<;<;<;n;n;>;>;>;n;>;>;>;>;>;>;>;>;<;education
m;professional;village;yes;never;4g;;258;;;;264;237;237;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;=;<;<;<;<;<;child
m;general;village;no;never;6g;;289;;318;;213;221;256;>;n;>;>;>;>;n;<;<;>;>;>;<;>;>;>;>;n;>;>;>;<;>;>;<;>;<;<;child
f;professional;village;yes;sev_a_year;10g;337;227;;298;232;227;256;304;>;<;>;>;>;>;>;<;<;<;<;=;<;>;>;>;>;>;<;>;>;>;>;>;>;>;>;<;br
f;professional;village;yes;never;9g;290;;301;;327;;207;206;<;<;<;>;>;<;<;>;n;>;>;n;>;<;>;>;<;<;>;>;n;>;<;<;<;<;<;>;sep
m;professional;village;yes;sev_a_year;7g;267;269;284;286;;224;261;220;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;<;>;>;>;<;<;<;<;>;<;<;child
f;general;village;yes;sev_a_year;11g;183;;;;;195;195;196;<;<;<;<;<;<;<;n;n;>;>;>;n;n;>;>;>;n;>;>;>;n;>;>;<;=;<;<;child
f;higher;village;yes;never;8g;;240;;;246;251;239;;>;n;n;n;>;>;>;<;<;<;>;<;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;>;education
m;professional;village;yes;never;7g;;265;;;;217;207;267;>;n;n;>;>;>;n;<;<;<;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
f;professional;village;yes;never;2g;;263;;;265;263;189;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
f;professional;village;yes;min_once_a_month;2g;252;256;;;260;252;252;250;<;<;<;>;=;=;<;<;<;>;>;>;<;n;>;>;>;>;>;>;>;>;<;<;<;=;<;<;br
f;professional;village;no;never;5g;;299;;;312;299;206;;>;n;n;n;>;>;>;<;<;<;>;=;<;n;n;>;>;>;n;>;>;>;>;>;>;<;<;<;education
f;higher;village;yes;never;11g;307;342;316;344;;213;311;282;<;<;<;>;<;>;<;>;<;>;>;>;<;<;>;>;>;<;>;>;>;<;<;>;<;>;<;<;child
f;professional;village;yes;never;9g;272;281;285;;283;187;222;220;<;<;<;>;>;>;<;<;<;>;>;>;<;<;>;>;>;>;>;>;>;>;<;>;<;>;<;<;div
m;professional;village;yes;sev_a_year;8g;;265;;;;;247;217;>;n;n;>;>;n;n;<;<;>;>;<;<;n;>;>;n;n;>;>;n;n;<;<;<;<;<;n;sep
m;professional;village;no;never;7g;;295;;;;237;219;207;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;general;village;yes;never;7g;264;292;319;;286;234;253;;<;<;<;<;>;>;<;<;<;<;>;>;>;<;<;>;>;>;n;>;>;>;>;>;>;>;<;<;education
m;professional;village;yes;never;5g;;275;;;;288;255;225;>;n;n;>;>;>;n;<;<;>;>;<;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
f;professional;village;yes;never;6g;;239;;;254;218;206;251;>;n;n;>;>;>;>;<;<;<;>;>;<;n;>;>;>;>;>;>;>;>;>;>;<;<;<;<;div
f;professional;village;yes;never;9g;274;;292;;264;208;;250;<;<;<;>;<;>;>;>;n;>;n;>;>;<;>;<;>;>;>;n;>;>;<;>;<;>;>;<;work
f;professional;village;yes;never;5g;;231;;245;;231;250;248;>;n;>;>;>;>;n;<;<;<;<;=;<;>;>;>;>;n;<;<;>;<;<;>;<;>;<;<;child
f;general;village;no;never;10g;213;298;;;213;;;201;<;<;<;>;<;<;=;<;<;>;<;<;>;n;>;n;n;>;>;n;n;>;<;<;<;n;>;>;sep
f;professional;village;yes;never;3g;293;259;;305;269;235;209;247;>;<;<;>;>;>;>;<;<;>;>;>;<;>;>;>;>;>;>;>;>;>;>;>;<;<;<;<;br
m;professional;village;no;never;8g;;296;;;;222;213;284;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;<;<;<;child
f;professional;village;no;never;6g;;;;;274;;265;231;n;n;n;>;>;n;>;n;n;>;>;n;>;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
f;higher;village;yes;min_once_a_month;7g;;;;;;234;209;;n;n;n;n;>;>;n;n;n;n;>;>;n;n;n;>;>;n;n;>;>;n;>;>;n;<;<;<;education
m;professional;village;yes;never;7g;224;324;;;;224;202;205;<;<;<;>;>;=;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;<;<;<;<;<;child
f;professional;village;no;never;6g;;;;;263;311;229;225;n;n;n;>;>;>;>;n;n;>;>;>;>;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;partner
f;professional;village;no;never;6g;389;393;;;;212;229;244;<;<;<;>;>;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;>;>;<;>;<;<;child
f;general;village;yes;never;6g;;218;;269;231;242;254;194;>;n;>;>;>;>;>;<;<;>;<;<;<;>;>;>;>;>;>;>;>;>;<;<;<;>;>;>;partner
f;professional;village;yes;never;7g;;267;;;;210;233;231;>;n;n;>;>;>;n;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;>;<;>;<;<;child
m;professional;village;no;never;5g;;265;;;274;;230;228;>;n;n;>;>;n;>;<;<;>;>;<;<;n;>;>;n;>;>;>;n;>;<;<;<;<;<;>;sep
m;professional;village;no;never;9g;;254;;;;254;204;203;>;n;n;>;>;>;n;<;<;>;>;=;<;n;>;>;>;n;>;>;>;n;<;<;<;<;<;<;child
m;professional;village;yes;never;9g;;210;;232;;219;184;192;>;n;>;>;>;>;n;<;<;>;>;<;<;>;>;>;>;n;>;>;>;<;>;<;<;<;<;<;child
m;general;village;no;never;10g;203;224;;;;202;218;198;<;<;<;>;<;>;<;<;<;>;>;>;<;n;>;>;>;n;>;>;>;n;<;<;<;>;<;<;child
m;professional;village;yes;never;9g;357;256;;;264;265;256;225;>;<;<;>;>;>;>;<;<;>;=;<;<;n;>;>;>;>;>;>;>;>;<;<;<;<;<;>;div
